Movie Name,Storyline,Rating,Voting Count,Image URL,Duration,Year,Cleaned_Storyline
Soundtrack to a Coup d'Etat,Jazz and decolonization are entwined in this historical rollercoaster that rewrites the Cold War episode that led musicians Abbey Lincoln and Max Roach to crash the UN Security Council in protest against the murder of Patrice Lumumba.,7.8, (3.9K,"https://m.media-amazon.com/images/M/MV5BOWIzNmIxYTUtMTdiMi00Zjk2LWJlYjktMzA5ZTA3YTExY2VkXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 30m,2024.0,Jazz and decolonization are entwined in this historical rollercoaster that rewrites the cold war episode that led musicians abbey lincoln and max roach to crash the un security council in protest against the murder of patrice lumumba
Lake George,"Two misfit oddballs embark on a road trip, strike a dubious deal too enticing to refuse, and find redemption amid shady circumstances.",6.5, (2.1K,"https://m.media-amazon.com/images/M/MV5BNjljNWU0ZTAtZWRmNC00ZTE0LWEwYTktNWUwNDg4YTJjNjY3XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 58m,2024.0,Two misfit oddballs embark on a road trip strike a dubious deal too enticing to refuse and find redemption amid shady circumstances
Caught by the Tides,"A Chinese woman lives for herself in silence, celebrating the prosperous Belle Epoque with songs and dance.",6.7, (2.4K,"https://m.media-amazon.com/images/M/MV5BZTA3Y2YyMTEtNzlhYy00ODRkLWE0ZGYtOTI5MDc1N2QyNmE3XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 51m,2024.0,A chinese woman lives for herself in silence celebrating the prosperous belle epoque with songs and dance
Afternoons of Solitude,"Explores the spiritual pain of bullfighting, the tormented torero in a ring, one of the most excessive and graphic examples of the origin of Southern European civilization",7.1, (1.6K,"https://m.media-amazon.com/images/M/MV5BODM1ZWJhZDItZWE2Mi00Y2I3LWI1ZGMtMTBkZTg2MTgwOTkzXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",2h 5m,2024.0,Explores the spiritual pain of bullfighting the tormented torero in a ring one of the most excessive and graphic examples of the origin of southern european civilization
1978,"During the World Cup final between Argentina and Holland, in times of military dictatorship, a group of torturers kidnap a group of young people. What begins as an inhumane interrogation turns into hell: the wrong group has been kidnapped.",4.9, (1.2K,"https://m.media-amazon.com/images/M/MV5BZWJhM2NiNWYtZjgxMC00OThlLTg0ODctOGVlZGJlYjEwYjgxXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 20m,2024.0,During the world cup final between argentina and holland in times of military dictatorship a group of torturers kidnap a group of young people what begins as an inhumane interrogation turns into hell the wrong group has been kidnapped
Irish Wish,"When the love of Maddie's life gets engaged to her best friend, she puts her feelings aside to be a bridesmaid at their wedding in Ireland.",5.3, (23K,"https://m.media-amazon.com/images/M/MV5BMDIwMDAxODQtNTg1Mi00YjRmLTliZmMtNDc3OWQ3NWMzNTllXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 33m,2024.0,When the love of maddies life gets engaged to her best friend she puts her feelings aside to be a bridesmaid at their wedding in ireland
Familiar Touch,"An octogenarian woman transitions to life in assisted living as she contends with her conflicting relationship to herself and her caregivers amidst her shifting memory, age identity, and desires.",7.1, (1.3K,"https://m.media-amazon.com/images/M/MV5BYWM2ZGI4YWUtOTIxYS00ZDAzLWFjYmUtZDVkM2Y0Mzc5MWI5XkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",1h 30m,2024.0,An octogenarian woman transitions to life in assisted living as she contends with her conflicting relationship to herself and her caregivers amidst her shifting memory age identity and desires
Paper Bag Plan,"Facing cancer, Oscar trains his disabled son Billy in grocery bagging, hoping to secure him a job and independence before time runs out.",9.2, (38,"https://m.media-amazon.com/images/M/MV5BOTk3MzdkNWUtZWQ0Ni00YzQ4LThkM2QtMTVjYjYyZWE1NDYyXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 48m,2024.0,Facing cancer oscar trains his disabled son billy in grocery bagging hoping to secure him a job and independence before time runs out
Baby,"After his release from a juvenile center, Wellington finds himself homeless in São Paulo. At a porn theater, he meets Ronaldo, who mentors him in street survival. Their bond evolves into a turbulent affair.",7.1, (1.2K,"https://m.media-amazon.com/images/M/MV5BMTQwOGZhNDgtM2I4ZS00Mjc2LTgwODYtZWFhYmIwOTdlYzYxXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",1h 47m,2024.0,After his release from a juvenile center wellington finds himself homeless in so paulo at a porn theater he meets ronaldo who mentors him in street survival their bond evolves into a turbulent affair
Mother of the Bride,Lana's daughter Emma returns from London and announces that she's getting married next month. Things become more complicated when Lana learns that the man who stole Emma's heart is the son of the man who broke hers years ago.,4.9, (18K,"https://m.media-amazon.com/images/M/MV5BYmY3YTExZTEtYWViMy00ZDQ0LWJlZGMtYTU2Yzc1NGE3MzgzXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 28m,2024.0,Lanas daughter emma returns from london and announces that shes getting married next month things become more complicated when lana learns that the man who stole emmas heart is the son of the man who broke hers years ago
Unsung Hero,A mother's faith stands against all odds and inspires her husband and children to hold onto theirs. Based on a remarkable true story.,7.0, (5.7K,"https://m.media-amazon.com/images/M/MV5BZDQ4YTRlNGQtNjI5My00MGUxLTg1ODYtMTFiY2MwYmRlMmEyXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 53m,2024.0,A mothers faith stands against all odds and inspires her husband and children to hold onto theirs based on a remarkable true story
Tyler Perry's Divorce in the Black,Ava's husband Dallas leaves her heartbroken as he abandons their marriage.,4.7, (3.9K,"https://m.media-amazon.com/images/M/MV5BNmQwZjI1NTctYmMwNS00YWQ2LWIyZmUtZGRkNTNmNzRjY2ZkXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 2m,2024.0,Avas husband dallas leaves her heartbroken as he abandons their marriage
Pedro Páramo,"Follows a dusty road to a town of death. Time shifts from one consciousness to another in a hypnotic flow of dreams, desires and memories, a world of ghosts dominated by the figure of Pedro Páramo, lover, overlord, murderer.",6.3, (3.5K,"https://m.media-amazon.com/images/M/MV5BNjI3YmY2NTEtMjI1Yy00MWM4LTkzYzEtMTA2YjlmZjdiODkzXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",2h 10m,2024.0,Follows a dusty road to a town of death time shifts from one consciousness to another in a hypnotic flow of dreams desires and memories a world of ghosts dominated by the figure of pedro pramo lover overlord murderer
Will & Harper,"In this intimate portrayal of friendship, transition and America, Will Ferrell and his close friend of thirty years decide to go on a cross-country road trip to explore a new chapter in their relationship.",7.4, (14K,"https://m.media-amazon.com/images/M/MV5BYjAwODVjM2QtNmVhNy00NjYwLWJhMzgtM2FlZjY0ZGJjZjQ2XkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 54m,2024.0,In this intimate portrayal of friendship transition and america will ferrell and his close friend of thirty years decide to go on a crosscountry road trip to explore a new chapter in their relationship
Sunlight,"A hilariously dark and unconventional love story, following two people on the edge of life who find purpose and romance through an unlikely connection, escaping the darkness in search of some sunlight.",6.6, (437,"https://m.media-amazon.com/images/M/MV5BODVmZDMzYTktZGQ0NS00MjIyLWE3NjctMzUyNGE4YWRiZjBmXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 36m,2024.0,A hilariously dark and unconventional love story following two people on the edge of life who find purpose and romance through an unlikely connection escaping the darkness in search of some sunlight
The Beast Within,"After a series of strange events leads her to question her family's isolated life on a fortified compound deep in the English wilds, 10-year-old Willow follows her parents on one of their secret late-night treks to the heart of the forest.",4.3, (6.2K,"https://m.media-amazon.com/images/M/MV5BM2ZkMGU0ZDUtMTU0MS00ODBiLTkwYjAtYTcxZTkyYjJjMjcxXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 37m,2024.0,After a series of strange events leads her to question her familys isolated life on a fortified compound deep in the english wilds yearold willow follows her parents on one of their secret latenight treks to the heart of the forest
Manjummel Boys,"A group of friends get into a daring rescue mission to save their friend from Guna Caves, a perilously deep pit from where nobody has ever been brought back.",8.2, (33K,"https://m.media-amazon.com/images/M/MV5BMDVkOGEzZDgtYWU4Yi00MDA3LWE4YmQtYjQxNDgwNDYxNGU4XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",2h 15m,2024.0,A group of friends get into a daring rescue mission to save their friend from guna caves a perilously deep pit from where nobody has ever been brought back
The Visitor,"A refugee arrives at the home of an upper-class family in London and seduces each member of the family. When he suddenly is gone, he leaves behind a void that the rest try to fill in different ways.",3.9, (531,"https://m.media-amazon.com/images/M/MV5BYTMzZTAxNjMtYmFmMS00Mjg2LTlmNGQtNTNkYzMzZjM3NDU1XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 41m,2024.0,A refugee arrives at the home of an upperclass family in london and seduces each member of the family when he suddenly is gone he leaves behind a void that the rest try to fill in different ways
Lembayung,Pica and Arum were still doing practical field work (PFW) at that time. They underwent PFW at the dental clinic in a small hospital in Central Java.,5.8, (889,"https://m.media-amazon.com/images/M/MV5BZGE1NTA0NzAtNjJlOC00ZjMxLWJlOTItZjk5MDA5ZmRkNTBjXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",2h 3m,2024.0,Pica and arum were still doing practical field work pfw at that time they underwent pfw at the dental clinic in a small hospital in central java
Crossing,"Lia, a retired teacher, has promised to find her long-lost niece, Tekla. Her search takes her to Istanbul where she meets Evrim, a lawyer fighting for trans rights, and Tekla starts to feel closer than ever.",7.4, (6.4K,"https://m.media-amazon.com/images/M/MV5BMmFkMmVkM2QtMDRlOC00MWM3LWEwMGEtYTRlN2FmZTU1YmVkXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 46m,2024.0,Lia a retired teacher has promised to find her longlost niece tekla her search takes her to istanbul where she meets evrim a lawyer fighting for trans rights and tekla starts to feel closer than ever
Lilly,About a courageous factory worker who fights for justice when cheated and mistreated by her company. Based on the life of Lilly Ledbetter.,7.0, (702,"https://m.media-amazon.com/images/M/MV5BNWRmZGI1MTAtMTcxYS00NmMzLWE3MmEtNzI2ZDk0Yjg0MGI0XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 33m,2024.0,About a courageous factory worker who fights for justice when cheated and mistreated by her company based on the life of lilly ledbetter
Sector 36,"A fictional story Inspired by true events, several children go missing from a basti (slum) in Sector 36. A determined police officer must now face off with a cunning serial killer as a chilling investigation and dark secrets unfold.",7.1, (27K,"https://m.media-amazon.com/images/M/MV5BMGE0YWU1MmEtN2FhMS00NzBlLWE3MTgtMWZkYjdmNDg5ZTFiXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",2h 3m,2024.0,A fictional story inspired by true events several children go missing from a basti slum in sector  a determined police officer must now face off with a cunning serial killer as a chilling investigation and dark secrets unfold
Bonjour Tristesse,Cécile's relaxing summer with her father in the south of France is upended by the arrival of the enigmatic Anne.,5.7, (1.3K,"https://m.media-amazon.com/images/M/MV5BYTg0Zjc1MGMtMTRmZS00ZTEzLWI5Y2MtOTllODMzMzdhZjlkXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",1h 50m,2024.0,Cciles relaxing summer with her father in the south of france is upended by the arrival of the enigmatic anne
The Day Everything Changed,"Mario, used to be a man who had planned a happy future with his wife; until one night, a robbery ends up taking her life. From that moment on, his only objective is now to avenge on those who took away his happiness.",6.8, (176,"https://m.media-amazon.com/images/M/MV5BYThjYTk1ODEtOTQwNS00MWNjLTgzMDMtNjUzYjIwZDc4N2Q2XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 37m,2024.0,Mario used to be a man who had planned a happy future with his wife until one night a robbery ends up taking her life from that moment on his only objective is now to avenge on those who took away his happiness
Sebastian,"Max, a 25-year-old aspiring writer living in London, begins a double life as a sex worker in order to research his debut novel.",6.7, (2.7K,"https://m.media-amazon.com/images/M/MV5BYjljNWNiZjMtOWFlZC00ODBmLWFiOTYtNjljMzc5MmE4Zjg5XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 50m,2024.0,Max a yearold aspiring writer living in london begins a double life as a sex worker in order to research his debut novel
Survive,A couple celebrates their son's birthday in the middle of the ocean on their boat. A violent storm hits and it brings up hungry creatures from the depths and they fight for their survival.,4.6, (4.5K,"https://m.media-amazon.com/images/M/MV5BNGMwNGVkYTMtYThlNS00OTlhLTk1YjAtYjcyNDg2YjNlNjhkXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 30m,2024.0,A couple celebrates their sons birthday in the middle of the ocean on their boat a violent storm hits and it brings up hungry creatures from the depths and they fight for their survival
Death Whisperer 2,"In a world shrouded by darkness, a relentless force seeks retribution, undeterred by boundaries or morality",6.3, (1.9K,"https://m.media-amazon.com/images/M/MV5BYmQzMjI0YTMtNmE3OC00MTk0LWE0ODAtY2ZmNzg5M2NkMDQxXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 50m,2024.0,In a world shrouded by darkness a relentless force seeks retribution undeterred by boundaries or morality
Bagman,"When a sinister threat from his childhood returns to haunt him, a father desperately struggles against his deepest inner fear. Only this time, the fight isn't for himself; it's for his family.",4.7, (7.8K,"https://m.media-amazon.com/images/M/MV5BYzAwMDllN2UtMDk0My00YWEwLWJhNGUtOGEzYzYwNmZjMzE2XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 33m,2024.0,When a sinister threat from his childhood returns to haunt him a father desperately struggles against his deepest inner fear only this time the fight isnt for himself its for his family
Someone Like You,"After the tragic loss of his best friend, a grieving young architect launches a search for her secret twin sister.",5.9, (2.7K,"https://m.media-amazon.com/images/M/MV5BYjA0MmEzMmEtMzFkNS00MzZiLWE5YWQtOTEyZDMwMmNkYTM2XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 58m,2024.0,After the tragic loss of his best friend a grieving young architect launches a search for her secret twin sister
Marco,"The adoptive son of the Adattu family, Marco, sets off on a ruthless quest for vengeance after his brother is brutally murdered, finding only betrayal, loss and unimaginable brutality at every step.",6.6, (25K,"https://m.media-amazon.com/images/M/MV5BMDNkZmZlOWEtMjIxYS00MzMwLTg4ODYtMDRmNzY2NjY3NDdkXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",2h 25m,2024.0,The adoptive son of the adattu family marco sets off on a ruthless quest for vengeance after his brother is brutally murdered finding only betrayal loss and unimaginable brutality at every step
Monster Island,"Set in the Pacific, 1942. A Japanese soldier and a British prisoner of war are stranded on a deserted island, hunted by a deadly creature. Two mortal enemies must come together to survive the unknown.",5.2, (2.2K,"https://m.media-amazon.com/images/M/MV5BMGRmYjNlNjMtMzIxOS00ZDY2LTk5NjAtZTQ2MGZlNWJjZDViXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 23m,2024.0,Set in the pacific  a japanese soldier and a british prisoner of war are stranded on a deserted island hunted by a deadly creature two mortal enemies must come together to survive the unknown
