Movie Name,Storyline,Rating,Voting Count,Image URL,Duration,Year
The Thundermans Return,"It centers on the family as they begin a new era of superhero crimefighting. When one save goes wrong, the Thundermans are sent back to Hiddenville.",5.0, (2.1K,"https://m.media-amazon.com/images/M/MV5BNzg2ZTgxMzUtZDUzNy00M2Y0LWE2NzItZjdmNzE5NmZlY2NlXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 10m,2024
The Beautiful Game,Advocates to end homelessness organize an annual tournament for homeless men to compete in a series of football matches known as The Homeless World Cup.,6.3, (8.8K,"https://m.media-amazon.com/images/M/MV5BMzFhMDY4ZjMtM2I4MS00ODE1LWJhNDMtMzg0Njc1M2ZjZGMyXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",2h 5m,2024
The Parades,"A mother searches for her missing son after a devastating calamity, only to realize that she has died and is now confined to a realm of restless spirits.",6.6, (1K,"https://m.media-amazon.com/images/M/MV5BM2ViNTk0NTEtYjVlYi00NzQzLTk3MWEtNmU1Y2VhMzRjMDMyXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 12m,2024
The Paradise of Thorns,"Unmarried gay couple builds home, durian farm together. After one partner's accidental death, his family seizes assets due to lack of legal marriage recognition. Surviving partner fights to reclaim their shared property and life's work.",7.6, (1.7K,"https://m.media-amazon.com/images/M/MV5BMzZlMmQwZjktZjQ3Yy00MzJjLTliYzYtNzIxMWE0MWM0M2U0XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",2h 11m,2024
Grafted,A bright but socially awkward exchange student takes her craving for popularity to horrifying heights.,5.6, (3.3K,"https://m.media-amazon.com/images/M/MV5BYTljYWQwNDktZGE2MS00YWE1LThkY2YtN2ZkNTJmOTAwNGU4XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 36m,2024
Bad Shabbos,An engaged interfaith couple are about to have their parents meet for the first time over a Shabbat dinner when an accidental death gets in the way.,6.4, (1.5K,"https://m.media-amazon.com/images/M/MV5BODUwZDJmMTQtNTdmMi00NmQzLWFjNzItNTNlOWRjNDg4Y2E5XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 24m,2024
Axes and Os,"Four college girls on a weekend getaway are hunted by a legendary ax murderer, until the hunter becomes the prey when one female turns out to be something otherworldly.",7.4, (20,"https://m.media-amazon.com/images/M/MV5BN2EzY2Q4MWQtMzM0Yi00MWM5LWE3Y2EtMTI2ODlkY2M1MjVkXkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",N/A,2024
The Soul Eater,"When violent and gruesome deaths starts plaguing a small mountain village, an old legend about a malevolent creature resurfaces.",5.8, (3.7K,"https://m.media-amazon.com/images/M/MV5BMGRhNTZhYzAtY2VmMy00MmJjLTg1MTYtY2E3OTdkNjA2NDZmXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 48m,2024
The Best Christmas Pageant Ever,Nobody is ready for the mayhem and surprises that ensue when six of the worst youngsters disrupt the town's yearly Christmas performance.,6.8, (8.4K,"https://m.media-amazon.com/images/M/MV5BMmZhOTNkYmEtMjRlNC00YzViLWFlNGMtNWFmN2FiODM5NmYzXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 39m,2024
The New Year That Never Came,"On the brink of revolution in 1989 Romania, six lives intersect amid protests and personal struggles, leading to the explosive fall of Ceausescu and the communist regime.",8.1, (6.4K,"https://m.media-amazon.com/images/M/MV5BOTUyN2NjYzEtZmE5My00NmUzLWFjMTgtYjY1NGMxMWM0MTVlXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",2h 18m,2024
Tikdam,"In a small hill town, a father plans to migrate to the big city. However, his young children embark on an adventurous mission to stop him, using every trick in the book. Will their efforts keep the family together?",7.7, (509,"https://m.media-amazon.com/images/M/MV5BYzkyYTkzYmMtZjVmOS00MzU1LTgwZjYtMDAxNTkzODgxODM1XkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 57m,2024
Handsome Guys,"Self-proclaimed tough guys 'Jae-pil' and 'Sang-gu' move into their dream European-style house. When unwanted visitors arrive, awakening an evil spirit hitherto sealed in the basement, a dark aura begins to envelop the house.",6.5, (1.8K,"https://m.media-amazon.com/images/M/MV5BYWU1YWMxN2UtMTY2OS00ZTc5LTg4ZjYtZjE3ZTIyZGM1YTk5XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 41m,2024
Alien: Rubicon,A series of alien spheres land on planet Earth destroying everything in their path with ease. It's up to a scientist and the President of the USA to find a way to stop the alien invasion.,2.4, (1.1K,"https://m.media-amazon.com/images/M/MV5BYzMxMTgyMWEtMDQ4ZC00OTc5LTk1OGQtZjJjY2U2MTRkNmU4XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 26m,2024
Guns & Moses,A beloved small town rabbi in the high desert becomes an unlikely gunslinger after his community is violently attacked.,5.4, (903,"https://m.media-amazon.com/images/M/MV5BZjZiMTBiYWMtMTZjZi00OTMxLWI5NmUtMWE2OTFmZjQwMDI1XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 34m,2024
One Fast Move,"A young man seeks out his estranged father to pursue his dream of becoming a professional motorcycle racer. With help from his love interest and a motorcycle shop owner, he begins to break down the walls his father's absence had created.",5.0, (2.5K,"https://m.media-amazon.com/images/M/MV5BZmU1ZGMyYWQtNjg4Yi00ZGJlLWEyOGYtZTExZTNkMjA5YTNjXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 48m,2024
La Cocina,"In the heart of a bustling Times Square kitchen, dreams and desperation collide as the staff each chase the elusive American dream.",7.0, (4.8K,"https://m.media-amazon.com/images/M/MV5BMGYyYjI3MGQtNGIzNS00MTgxLWE2NDctMmZlNzE5OGY4NTY3XkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",2h 19m,2024
Apocalypse in the Tropics,An exploration of the profound impact of evangelism on Brazil's political landscape.,7.5, (2.7K,"https://m.media-amazon.com/images/M/MV5BZmIyNTViNGItNWJmYy00ZDY2LWE2MGMtMDQ0NDE4ZjhkY2I4XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 50m,2024
Black Box Diaries,"Journalist Shiori Ito investigates her own sexual assault, seeking to prosecute the high-profile offender. Her quest becomes a landmark case, exposing Japan's outdated judicial and societal systems.",7.5, (4.4K,"https://m.media-amazon.com/images/M/MV5BYTNiMTk5Y2ItOTNlZi00OGYxLTljMmUtZTJiNzEzZjliZmVmXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 42m,2024
Horror in the High Desert 3: Firewatch,"As a wildfire bears down on the opposite side of the state, Oscar Mendoza, armed with a secret, takes advantage of the distraction and journeys to Northeastern Nevada in search of missing outdoorsman Gary Hinge's last known whereabouts.",5.4, (986,"https://m.media-amazon.com/images/M/MV5BZjEyOGZiNGUtZTJmNS00N2NiLTlmOTEtY2E5YmY2YWY4YzliXkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",1h 28m,2024
Levels,"After witnessing his girlfriend's murder, a man risks everything - including reality itself - to discover the truth.",5.0, (2K,"https://m.media-amazon.com/images/M/MV5BOTAxMmVlMzQtMTgxOS00NDQ5LWJmZTctZTc1OGNlZmU5M2EyXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",1h 33m,2024
Trouble,"Conny, a divorced salesman, gets wrongfully imprisoned for murder. There, he meets criminals who mistake him for a pilot like his ex-wife's new boyfriend. Chaos ensues as he navigates life behind bars while separated from his daughter.",6.2, (7.8K,"https://m.media-amazon.com/images/M/MV5BOTMwZmFkZjctOGJhMi00ZmQyLTk4ODAtYTM0OTFlNjkyZTVlXkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",1h 38m,2024
The Fire Inside,Claressa Shields becomes the first American woman to win a gold medal only to learn that not all dreams are created equal.,6.7, (3.5K,"https://m.media-amazon.com/images/M/MV5BYjI4YmU1MTAtOGVkZi00NWI5LTljMGItZjhlYWU2YzEzNzg1XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 49m,2024
The Greatest Night in Pop,"On January 28th 1985, dozens of the era's most popular musicians gathered in Los Angeles to record a charity single for African famine relief. Setting egos aside, they collaborated on a song that would make history.",7.9, (16K,"https://m.media-amazon.com/images/M/MV5BNDhiMmU0YzEtNzE0Mi00OTRmLWEyMjAtZWRhNzJlZmRiM2U2XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 36m,2024
Else,"A romance blossoms between an introvert and a confident woman, but their relationship faces a threat when a strange epidemic causes the infected to merge with their surroundings, trapping the couple in a shapeshifting nightmare.",5.4, (825,"https://m.media-amazon.com/images/M/MV5BNmZiZGM1ZWYtMWFiNS00NDhiLThhNzYtYzY2M2Q0YjM1YWM5XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 42m,2024
The Strange Dark,"With her family's safety on the line, Susan must choose who to trust: her husband, who claims he can see the future, or the mysterious strangers at her door.",5.4, (405,"https://m.media-amazon.com/images/M/MV5BZTUwYzA5ODItYTI1Zi00NmI3LWE5NzEtOGExMDZiNGMzYmQ1XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 24m,2024
Long Gone Heroes,"A special forces soldier who has given up country, religion, and even hope, must return to the field of battle to track down his niece, a reporter, caught in the middle of an illegal private contracting operation that went dead wrong.",5.1, (1.9K,"https://m.media-amazon.com/images/M/MV5BN2U3OGI5OTQtOWZmZS00YTJmLTkwMzYtZjVmNGNkN2QzMzI4XkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",1h 41m,2024
My Name Is Loh Kiwan,"After defecting from North Korea, Loh Kiwan struggles to obtain refugee status in Belgium, where he encounters a dejected woman who has lost all hope.",6.7, (4.8K,"https://m.media-amazon.com/images/M/MV5BZWNkMjk0NmItOWI4Yi00ZjNhLTlkZWItZDcxOTg3ZTUwZDYzXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 11m,2024
Sons,The idealistic prison officer Eva is faced with the dilemma of her life when a young man from her past gets transferred to the prison where she works.,6.4, (3.1K,"https://m.media-amazon.com/images/M/MV5BNjUzNzJjOWMtN2FkNi00ZTYxLWFlYzMtNzJmMTZkMTA5NjJmXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 40m,2024
Breathe,"An East Flatbush mother and daughter, barely surviving in an oxygen-less world, must band together to protect each other when intruders arrive claiming to know their missing father.",4.3, (8.3K,"https://m.media-amazon.com/images/M/MV5BZmEyZGVjMGItNGIxZi00ZDdkLThmZWYtN2ExYmZlMGUwN2VlXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 33m,2024
Blue Cave,"Navy soldier Cem embarks on trip to ""Blue Cave"" he promised wife Alara. Journey unveils details of their relationship, affirming enduring love beyond death.",5.3, (8.1K,"https://m.media-amazon.com/images/M/MV5BNTU4NTY0N2QtNjA1NC00MWFjLWI2YjQtZmUxZjM4OGU0MDU2XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 28m,2024
Bhakshak,Revolves around the journey of an unwavering woman's quest to seek justice and her perseverance in getting a heinous crime to light.,7.2, (7.5K,"https://m.media-amazon.com/images/M/MV5BNjJjODljMDMtZjFiMy00NTM4LThhMjctYWFjYzZkMmMzZTcyXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",2h 14m,2024
The Other Side,"A forty-year-old poet wakes up handcuffed to a hospital bed. Accused of his mother's murder, he claims it was an act of love: a plan to aid his mother's death and end his own life at the same time.",7.3, (508,"https://m.media-amazon.com/images/M/MV5BMDNkYWZkMDctMmUwNC00ODg1LWEwZTktOTQ5NzU5MjI4NjU2XkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",1h 58m,2024
Streets of Gloria,"Gabriel, a closeted gay anthropologist, travels to Rio after his grandmother's death to study sex workers. He becomes seduced by his research subjects and joins them as a sex worker himself.",5.8, (73,"https://m.media-amazon.com/images/M/MV5BY2IwYjBjYTQtNGNhNi00NjdmLThjMmItOTMzNzVlMjZmZTVhXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 43m,2024
5lbs of Pressure,"Trying to start over, Adam searches for redemption as he returns to his old neighborhood to put to rest his demons while the brother of the man he killed seeks revenge.",5.3, (2K,"https://m.media-amazon.com/images/M/MV5BZDRmYWQ1ZGYtNWE5MS00OTUxLThlMjItODQ1ZDBkZTA5MTg1XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 51m,2024
Kadaisi Ulaga Por,"In a dystopian future, political conflicts arise in India due to trade blockades by international forces, resulting in civil unrest.",6.1, (1.3K,"https://m.media-amazon.com/images/M/MV5BODYzOGY4NmEtYjRiNi00OGI3LWE4MWItZWJlM2MwNDUwMDM1XkEyXkFqcGc@._V1_QL75_UY133_CR9,0,90,133_.jpg",2h 20m,2024
High Tide,"Heartbroken and adrift, undocumented Brazilian immigrant Lourenço searches for purpose in the queer mecca of Provincetown. As the summer season comes to a fade, he sparks an intense and unexpected romance with Maurice. Together, the two reconcile the pasts they've left behind and their uncertain futures.",6.3, (1.3K,"https://m.media-amazon.com/images/M/MV5BNjExYTQ5MTItZGVlYy00YzdmLWI5OWItMTBkOTJiYTFjODhiXkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",1h 41m,2024
Air Force One Down,A rookie agent aboard the hijacked Air Force One battle terrorists threatening the energy deal and the president.,4.5, (3.2K,"https://m.media-amazon.com/images/M/MV5BZjljZDFjYjctZGYxNi00NWY0LTliYjAtNTQzZTZmNjczZDcwXkEyXkFqcGc@._V1_QL75_UY133_CR3,0,90,133_.jpg",1h 24m,2024
Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,"Tanjiro undergoes rigorous training with the Stone Hashira, Himejima, in his quest to become a Hashira. Meanwhile, Muzan continues to search for Nezuko and Ubuyashiki.",7.3, (11K,"https://m.media-amazon.com/images/M/MV5BMDg2Y2UxYTItMTViNi00ODA5LTljM2ItYzhiZDZmODQwOTE0XkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 44m,2024
Boundless,"Detective Mørck and team reopen a cold case on Bornholm Island involving a girl's death, a cult, and missing women. Mørck must solve the case and confront his past to move forward with his fiancée.",5.6, (2.6K,"https://m.media-amazon.com/images/M/MV5BODJmYTQwYjctNGI1OC00NWJmLWEwZjUtOWE3ODJhOTBhNzE2XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",2h 1m,2024
Family Pack,"When night falls, and the players have their eyes closed, werewolves make victims among the villagers.",5.5, (11K,"https://m.media-amazon.com/images/M/MV5BNjBjODdjMjAtYmY3Mi00ODdkLTlkODctMzFiNWIxOWRjMzc3XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 34m,2024
One More Shot,"Following the attack on the black site in Poland, Navy SEAL Jake Harris is ordered to escort terrorist suspect Amin Mansur to Washington D.C for interrogation.",5.4, (4.2K,"https://m.media-amazon.com/images/M/MV5BYmQ5YWNkMzktNGY0YS00NGI3LWE1MmItNzlkYzYyZDczNGY1XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 43m,2024
The Balconettes,Three women in a Marseille apartment get stuck in a heat wave. They find themselves trapped in a terrifying affair and longing for freedom.,5.8, (2.6K,"https://m.media-amazon.com/images/M/MV5BM2Q2YTgyZTktMDM2MC00NTkxLThkZDEtOGE0NDk1MTQwYjA3XkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",1h 44m,2024
Goebbels and the Führer,Nazi propaganda minister Joseph Goebbels is in charge of building public support for the Holocaust and for the war that Hitler is about to start.,6.7, (3.4K,"https://m.media-amazon.com/images/M/MV5BMGEyMDY3ZWMtNzc1Yi00NTQxLTljODItMzEyYTMyZmZhNzk0XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 15m,2024
Queen of Bones,"In 1931 Oregon, twins Lily and Sam defy their father's silence to uncover the dark supernatural ties behind their mother's death on their isolated homestead.",4.8, (1.1K,"https://m.media-amazon.com/images/M/MV5BMTFhMzIwMTgtMzcxNS00YWVjLThlMzctZmVjZjEzZGY2Y2Q4XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 30m,2024
Stream,"The Keenan family's simple weekend getaway truly turns into a vacation to die for, as four deranged killers playing a sadistic game lock down their hotel and compete for the most creative murders of all the guests.",5.7, (9.8K,"https://m.media-amazon.com/images/M/MV5BMjk3MmFmNGItOGI1NS00NzNiLWFiMmItOWMyZjE1MmE4N2M2XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 3m,2024
Sugarcane,An investigation into abuse and missing children at an Indian residential school sparks a reckoning on the nearby Sugarcane Reserve.,7.0, (3.9K,"https://m.media-amazon.com/images/M/MV5BYjMwZjI4NTItNTg1Yi00YTgwLTg0YTUtNGQzZWEzYzEzMTgzXkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",1h 47m,2024
What Happened to Dorothy Bell?,"Ozzie Gray video documents her investigation into the traumatic events from her early childhood, which involved her late grandmother, Dorothy Bell.",6.2, (67,"https://m.media-amazon.com/images/M/MV5BMTUxMWFhNmYtMjMyYS00ZWZiLTkzZjMtNDllZGQ2YmQxODg2XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",N/A,2024
Detained,"A woman wakes up in a police interrogation room with no memory of the night prior. However, something does not seem quite right in this police station.",4.9, (2.3K,"https://m.media-amazon.com/images/M/MV5BYWU3NTk5NmMtNWU4My00OWQxLWEyYmItM2EzZWQ5NTYyMzFmXkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",1h 37m,2024
Agak Laen,"An old man dies in a failing haunted house ride. The operators bury his body on site, turning it into a popular attraction.",7.6, (3.7K,"https://m.media-amazon.com/images/M/MV5BODg5YzA5MmEtN2NkOC00M2JhLTgzZjktZjg1M2U3ZmEyN2IyXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 59m,2024
The Menendez Brothers,"In 1996, the Menendez brothers faced trial for killing their parents, a case that captivated America. Years later, they share their side through interviews with those involved, offering a fresh take on the events.",7.0, (11K,"https://m.media-amazon.com/images/M/MV5BYTczNjBkYTgtNjcxNC00MzFlLWFiOWMtNDc2YTFiNDM4ZTYxXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 59m,2024
The Shadow,"Juhan Liiv, a struggling poet and an unlikely detective suffering from the early stages of schizophrenia, solves gruesome murder cases in Estonia in the 1890s under the shadow of the tyrannical Russian Empire.",6.1, (496,"https://m.media-amazon.com/images/M/MV5BYjY1YzMyNzAtOTFiZi00MmM3LTk2MzYtZWIzODAzMWI3NGMwXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 30m,2024
Simarik,"This is the story of Mete, the spoiled son of a wealthy businessman whose father makes him believe he has reincarnated as a servant in a 16th-century Ottoman city.",5.3, (5.6K,"https://m.media-amazon.com/images/M/MV5BMjlkMzVhMjctMTI3Zi00ZTBlLTkwN2UtMjIzM2I0OTFhMzBhXkEyXkFqcGc@._V1_QL75_UY133_CR9,0,90,133_.jpg",1h 51m,2024
Here Now,Sophie a young Californian traveling in Italy on her vacation with her sister. She meets Giulio and his group of friends with whom she spends the most terrifying night of her life.,5.0, (755,"https://m.media-amazon.com/images/M/MV5BMTRhYmMxMGEtNTA2ZS00MzMwLTk4NmItYTcyYWJjYjhmMTYwXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 58m,2024
The Last Sacrifice,"Interrogating true crime's cultural impact, from murderous origins to modern revival. Exposing British society's prejudices and dark underbelly.",7.1, (71,"https://m.media-amazon.com/images/M/MV5BNDEyNzcxNjUtMjEyZC00ODdjLTk3OTItODkyYzEwZjA0ZDE2XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 34m,2024
A Bronx Tale: The Original One Man Show,"One man lives in the neighborhood, another man owns it. A devoted father battles the local crime boss for the love of his son",8.3, (63,"https://m.media-amazon.com/images/M/MV5BY2Q0MTkyNjktMmEzOC00MmUwLWE1OWEtOTNjZjc5MmQxODYyXkEyXkFqcGc@._V1_QL75_UY133_CR0,0,90,133_.jpg",1h 35m,2024
The Time It Takes,"A deeply felt narrative of the filmmaker's time with her father. A story that's both personal and told with the necessary distance. Like a passion, a life choice and a way of being in the world.",6.7, (582,"https://m.media-amazon.com/images/M/MV5BYTI0OTViNzQtM2JkOC00MWViLWEwYzMtM2UyMDNlMDA1NDBlXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",1h 50m,2024
